code,name,market,secid,date,open,close,high,low,volume,amount,amplitude,pct_chg,chg,turnover,meta_decimal,meta_dktotal,meta_preKPrice
688426,康为世纪,1,1.688426,2022-10-25,35.37,35.92,39.53,34.22,94667,416916254.00,13.15,-11.05,-4.46,47.23,2,786,40.38
688426,康为世纪,1,1.688426,2022-10-26,34.90,36.66,39.22,34.33,71297,321795745.00,13.61,2.06,0.74,35.57,2,786,40.38
688426,康为世纪,1,1.688426,2022-10-27,35.90,36.98,37.19,34.40,53378,228910092.00,7.61,0.87,0.32,26.63,2,786,40.38
688426,康为世纪,1,1.688426,2022-10-28,36.23,35.20,36.90,34.98,30142,130726152.00,5.19,-4.81,-1.78,15.04,2,786,40.38
688426,康为世纪,1,1.688426,2022-10-31,35.30,35.33,36.07,35.08,20480,88254179.00,2.81,0.37,0.13,10.22,2,786,40.38
688426,康为世纪,1,1.688426,2022-11-01,35.52,35.13,35.98,34.47,25850,109862335.00,4.27,-0.57,-0.20,12.90,2,786,40.38
688426,康为世纪,1,1.688426,2022-11-02,34.61,36.77,37.65,34.57,42053,185400268.00,8.77,4.67,1.64,20.98,2,786,40.38
688426,康为世纪,1,1.688426,2022-11-03,35.91,36.15,36.89,34.94,30904,134599493.00,5.30,-1.69,-0.62,15.42,2,786,40.38
688426,康为世纪,1,1.688426,2022-11-04,36.04,37.40,38.95,35.66,31990,144342580.00,9.10,3.46,1.25,15.96,2,786,40.38
688426,康为世纪,1,1.688426,2022-11-07,36.94,40.41,40.57,36.91,46864,224123343.00,9.79,8.05,3.01,23.38,2,786,40.38
688426,康为世纪,1,1.688426,2022-11-08,40.14,43.90,44.38,40.07,53989,277688559.00,10.67,8.64,3.49,26.93,2,786,40.38
688426,康为世纪,1,1.688426,2022-11-09,43.15,42.90,47.14,42.08,46510,248755446.00,11.53,-2.28,-1.00,23.20,2,786,40.38
688426,康为世纪,1,1.688426,2022-11-10,43.97,43.42,47.32,42.90,53506,292154940.00,10.30,1.21,0.52,26.69,2,786,40.38
688426,康为世纪,1,1.688426,2022-11-11,44.27,40.42,45.22,40.17,53180,276430302.00,11.63,-6.91,-3.00,26.53,2,786,40.38
688426,康为世纪,1,1.688426,2022-11-14,40.64,41.23,43.08,40.11,30821,155124155.00,7.35,2.00,0.81,15.38,2,786,40.38
688426,康为世纪,1,1.688426,2022-11-15,40.58,40.88,41.95,40.12,22723,112965079.00,4.44,-0.85,-0.35,11.34,2,786,40.38
