code,name,market,secid,date,open,close,high,low,volume,amount,amplitude,pct_chg,chg,turnover,meta_decimal,meta_dktotal,meta_preKPrice
688772,珠海冠宇,1,1.688772,2021-10-15,38.66,32.81,39.81,32.67,756335,2695284704.00,52.54,141.43,19.22,72.94,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-10-18,34.16,36.21,37.32,33.61,552866,2005040656.00,11.31,10.36,3.40,53.32,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-10-19,35.93,39.66,40.38,35.74,411413,1601744720.00,12.81,9.53,3.45,39.68,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-10-20,39.16,40.87,42.03,38.97,307656,1272100640.00,7.72,3.05,1.21,29.67,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-10-21,40.49,40.82,41.04,38.76,189674,772201360.00,5.58,-0.12,-0.05,18.29,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-10-22,41.01,38.96,43.36,38.96,232667,978389520.00,10.78,-4.56,-1.86,22.44,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-10-25,38.24,41.91,42.81,37.52,257012,1044600448.00,13.58,7.57,2.95,24.79,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-10-26,41.68,41.38,43.91,40.71,149568,643630096.00,7.64,-1.26,-0.53,14.43,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-10-27,41.41,40.27,41.85,39.50,104158,429440704.00,5.68,-2.68,-1.11,10.05,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-10-28,39.71,37.28,39.71,36.16,145258,563393984.00,8.82,-7.42,-2.99,14.01,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-10-29,37.31,37.39,38.28,36.27,78173,299207488.00,5.39,0.30,0.11,7.54,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-11-01,37.16,38.15,39.20,36.68,93030,361479536.00,6.74,2.03,0.76,8.97,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-11-02,38.44,38.10,41.15,37.86,117359,474537968.00,8.62,-0.13,-0.05,11.32,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-11-03,38.44,40.26,40.42,37.60,114274,457711680.00,7.40,5.67,2.16,11.02,2,1035,13.59
688772,珠海冠宇,1,1.688772,2021-11-04,40.26,42.06,43.06,40.22,136742,583888480.00,7.05,4.47,1.80,13.19,2,1035,13.59
